feature	importance
pgf	0.0006639270473000491
cd80	0.0006638158255891516
lpo	0.0006617611242512786
gzmh	0.0006611476338883057
islr2	0.0006607516721352061
ntf4	0.000659558940795954
tf	0.0006583574016492274
fabp2	0.0006580183057842797
ceacam21	0.0006548620676917951
pros1	0.0006548280455597809
lpl	0.0006544489145744725
il1rn	0.0006532658301630987
ccn4	0.0006522016489878299
defa1_defa1b	0.0006519506264736148
tcl1a	0.0006516631591546876
ccl27	0.0006503678835140744
ccn3	0.0006484620129837346
ces2	0.000646588156041596
add1	0.0006465526888570574
scg2	0.0006457580715576723
palm	0.00064525310738074
il31	0.00064517241101021
fes	0.0006449390476596438
scarf2	0.0006438047206432037
cfi	0.0006435188951617268
ctsh	0.0006428140384725981
serping1	0.0006416164591997628
evi2b	0.0006411631818275076
ace2	0.0006403905063349231
agrp	0.0006399236331395036
mme	0.0006389333765491094
sdc1	0.000638390383037966
tnfrsf10c	0.0006377993113677962
cxcl16	0.0006369479075883598
fbp1	0.0006359889521031012
cxcl6	0.0006346866573521741
cd109	0.0006342792422332983
cdsn	0.0006322942174670596
tnfrsf11a	0.0006308096380281225
il5ra	0.0006306383584501413
dkkl1	0.0006300950759228602
gimap7	0.0006300660893353705
dkk3	0.0006277419795419726
scarf1	0.0006277123799000322
cntn5	0.0006275374119098838
ptprh	0.0006271580111150238
ptp4a3	0.0006269081762001894
sftpa2	0.0006264158734327088
cd38	0.0006250022270077664
thbs2	0.0006247897602226028
tp53inp1	0.0006240452671220141
gbp6	0.0006236855839646308
cdnf	0.0006234057571793589
ptprn2	0.0006224299953957397
tnfrsf1a	0.0006219340970332931
prg2	0.0006218219350295891
mmp7	0.0006216025145895973
cdh15	0.0006215799060066803
carhsp1	0.0006209366313205135
sez6l	0.0006205769246535545
gstp1	0.0006204064054294941
cd4	0.000620311968563519
ccl7	0.0006203054113097443
btnl10	0.0006184923262300166
ly96	0.0006164197026862986
cpm	0.000615546606401971
arl2bp	0.0006151567427410936
mdga1	0.0006145745002865685
defb4a_defb4b	0.0006140470108783569
btn2a1	0.0006139392325966095
terf1	0.0006125478603088167
mybpc1	0.0006120172143257308
bpifb1	0.0006109261616820213
clec6a	0.0006095237550811611
ccl20	0.0006082696069893612
reg1b	0.0006075284718835797
boc	0.0006068995882525467
tslp	0.0006043637482216866
bcat2	0.0006043616033441249
klrb1	0.0006043499033714164
rnf43	0.000603786796181388
sct	0.0006033425072052998
cda	0.0006027425522430749
cacna1c	0.0006019943088364956
hars1	0.0006012314126551922
crim1	0.0005984502435748741
nrtn	0.0005972469607439617
colec12	0.0005962971413763455
plin1	0.0005945189839304378
relt	0.0005924977353008566
adam22	0.0005922279800182098
lgmn	0.0005917960666414657
eda2r	0.0005905763652196477
afm	0.0005900251082142339
crip2	0.0005898794928181632
ifnl1	0.0005878526878287094
esam	0.0005872995386716491
ankra2	0.0005862083754531937
ca12	0.0005857819867764307
dcc	0.0005853292922868364
frzb	0.0005852171901734006
il22ra1	0.0005843743183088413
icam3	0.0005839643122640254
tnfrsf19	0.0005831824161843409
ssc4d	0.0005828245430942476
pde4d	0.0005825407678520285
pm20d1	0.0005822906257258144
ptprf	0.000579899871695443
glo1	0.0005797032664581186
pcdh1	0.0005785051148003165
tmod4	0.0005781670617337253
