feature,importance
arhgef5,0.000670575330068899
ube2z,0.0006693870728449686
slc16a1,0.0006653064213898769
otud6b,0.0006651751595149882
polr2f,0.0006645795951345315
rrm2,0.0006645570638366398
steap4,0.0006643912712345954
akt2,0.000663123495027528
irag2,0.0006609716665937925
brap,0.0006600934860610341
tafa5,0.0006584079294308416
gfral,0.0006551644255084782
cradd,0.0006537020084372519
syt1,0.0006518932668800653
lypd8,0.0006516297066321097
ttn,0.0006509039416005308
pcdhb15,0.0006506113261045856
serpini1,0.0006496849902364908
dctn1,0.0006490851284334227
adamtsl2,0.0006490076195719032
fcamr,0.0006477870766584278
dnaja4,0.0006470860539982639
ikzf2,0.0006465074415192796
stx3,0.0006441645333901383
apol1,0.0006433344075192717
ddhd2,0.0006431392475800794
rac3,0.0006431022353945318
myl4,0.0006430168398944247
anxa3,0.0006427311633548366
tnni3,0.0006418339154120958
spint1,0.0006415074828790293
morf4l2,0.0006406590163357508
twf2,0.0006390669222205575
mri1,0.0006390491309275503
glod4,0.0006379258447724714
cirbp,0.0006370817627457333
ap1g2,0.0006363447950585061
itprip,0.0006359930027300649
camkk1,0.0006355411920637571
tmed1,0.0006328402165035579
txndc15,0.000632828198676773
kazn,0.0006325848300477242
lep,0.0006318438710600732
crh,0.0006310919697040045
lamp3,0.0006301268345202863
prkg1,0.0006282538073198402
tff1,0.0006279978525125031
vegfd,0.00062689129784832
cdh22,0.0006254874867307414
rbp7,0.0006245333353251372
podxl,0.0006230373384970077
fkbpl,0.0006226677841918154
cd244,0.0006226370968784449
il6st,0.0006216212737852032
cd226,0.0006201221760303255
neb,0.000619826342346788
usp25,0.0006197522716382404
tspan7,0.0006176692990290125
tnfrsf8,0.0006168268488887103
kcnc4,0.0006166073736238124
cd3d,0.0006164962488968031
rgcc,0.0006151875351828141
izumo1,0.0006142589238247502
nampt,0.0006138950857400793
tjap1,0.0006138658796228822
dpy30,0.0006137866397728168
rwdd1,0.0006135373150846998
pla2g4a,0.0006126281106076284
ccs,0.0006126066327351557
clec5a,0.0006120295124354624
foxj3,0.0006103884661696677
epcam,0.0006102677669143597
septin8,0.0006099983982745787
gabra4,0.0006079712198225307
micall2,0.0006075195717778253
farsa,0.0006057443184812982
chek2,0.0006031017859702672
il12rb2,0.0005998920796290293
gtf2ird1,0.0005998361264085448
ddah1,0.0005991458286796099
top1mt,0.0005987396250904316
scp2,0.0005987022447787396
xg,0.0005974037367686857
aarsd1,0.0005972852117457847
eif4e,0.0005958582428910013
sost,0.0005953413897349505
ambp,0.0005943646024002721
gcc1,0.0005943586318772185
wasf1,0.0005942385889233947
adgre5,0.0005936337839887556
scgb1a1,0.000592802976199113
lrig1,0.0005927268108385852
itgb5,0.0005924232221992804
clec4g,0.000590336133741727
btn1a1,0.0005902960213728477
nxph3,0.0005902749411088375
mgmt,0.00059011241459103
il12rb1,0.0005900283442509404
ptn,0.0005882894777240261
ptprr,0.0005866076455150273
fmr1,0.0005865269513114761
ahnak2,0.0005855650607333532
sult2a1,0.000584678095773026
inpp5j,0.0005839360735122404
ca8,0.0005834265491196992
serping1,0.0005832628486023597
hyal1,0.0005818107752293619
ern1,0.0005812488850371132
gapdh,0.0005803351331018661
ids,0.0005789036408839715
gcnt1,0.0005785124567467249
serpinb5,0.0005771316668955308
gsr,0.0005769615858904739
